num	gene	desc	n	mindist	nmuts0	nmuts3	nmuts12	npairs0	npairs3	npairs12
3482	HIP1R	huntingtin interacting protein 1 related	2	154	0	0	0	0	0	0
3840	JAK2	Janus kinase 2 (a protein tyrosine kinase)	4	154	0	0	0	0	0	0
8782	ZBTB40	zinc finger and BTB domain containing 40	3	154	0	0	0	0	0	0
9044	ZNF530	zinc finger protein 530	2	154	0	0	0	0	0	0
61	ABCG8	ATP-binding cassette, sub-family G (WHITE), member 8 (sterolin 2)	3	155	0	0	0	0	0	0
294	ALAS2	aminolevulinate, delta-, synthase 2	2	155	0	0	0	0	0	0
1745	CMYA5	cardiomyopathy associated 5	4	155	0	0	0	0	0	0
1985	CUL3	cullin 3	2	155	0	0	0	0	0	0
2881	FGG	fibrinogen gamma chain	2	155	0	0	0	0	0	0
4117	KLRC1	killer cell lectin-like receptor subfamily C, member 1	2	155	0	0	0	0	0	0
5689	PCDH11X	protocadherin 11 X-linked	3	155	0	0	0	0	0	0
6205	PRC1	protein regulator of cytokinesis 1	2	155	0	0	0	0	0	0
8358	TUBB2B	tubulin, beta 2B	2	155	0	0	0	0	0	0
1025	C1orf129	chromosome 1 open reading frame 129	4	156	0	0	0	0	0	0
1444	CD300LG	CD300 molecule-like family member g	2	156	0	0	0	0	0	0
1608	CHAF1B	chromatin assembly factor 1, subunit B (p60)	2	156	0	0	0	0	0	0
6866	S1PR2	sphingosine-1-phosphate receptor 2	2	156	0	0	0	0	0	0
1262	CANX	calnexin	3	157	0	0	0	0	0	0
1504	CDH23	cadherin-like 23	6	157	0	0	0	0	0	0
1680	CLCN2	chloride channel 2	2	157	0	0	0	0	0	0
2009	CXorf66	chromosome X open reading frame 66	2	157	0	0	0	0	0	0
2057	CYTSB	sperm antigen with calponin homology and coiled-coil domains 1	3	157	0	0	0	0	0	0
2639	F2	coagulation factor II (thrombin)	2	157	0	0	0	0	0	0
3791	ISOC1	isochorismatase domain containing 1	2	157	0	0	0	0	0	0
4445	LUC7L2	LUC7-like 2 (S. cerevisiae)	2	157	0	0	0	0	0	0
5149	NFX1	nuclear transcription factor, X-box binding 1	3	157	0	0	0	0	0	0
6590	RCN2	reticulocalbin 2, EF-hand calcium binding domain	2	157	0	0	0	0	0	0
8198	TPRG1L	tumor protein p63 regulated 1-like	2	157	0	0	0	0	0	0
8251	TRIM59	tripartite motif-containing 59	2	157	0	0	0	0	0	0
9063	ZNF572	zinc finger protein 572	2	157	0	0	0	0	0	0
1792	COG5	component of oligomeric golgi complex 5	2	158	0	0	0	0	0	0
2423	EDIL3	EGF-like repeats and discoidin I-like domains 3	2	158	0	0	0	0	0	0
2933	FNDC1	fibronectin type III domain containing 1	2	158	0	0	0	0	0	0
3742	INSRR	insulin receptor-related receptor	3	158	0	0	0	0	0	0
4071	KIRREL	kin of IRRE like (Drosophila)	2	158	0	0	0	0	0	0
4686	MFSD1	major facilitator superfamily domain containing 1	2	158	0	0	0	0	0	0
5185	NKX2-2	NK2 homeobox 2	3	158	0	0	0	0	0	0
5703	PCDHA3	protocadherin alpha 3	2	158	0	0	0	0	0	0
8605	VPS37A	vacuolar protein sorting 37 homolog A (S. cerevisiae)	2	158	0	0	0	0	0	0
8688	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1	4	158	0	0	0	0	0	0
804	BMS1	BMS1 homolog, ribosome assembly protein (yeast)	3	159	0	0	0	0	0	0
813	BRAF	v-raf murine sarcoma viral oncogene homolog B1	2	159	0	0	0	0	0	0
1569	CENPQ	centromere protein Q	2	159	0	0	0	0	0	0
1702	CLEC9A	C-type lectin domain family 9, member A	2	159	0	0	0	0	0	0
1870	CPNE5	copine V	2	159	0	0	0	0	0	0
2877	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	4	159	0	0	0	0	0	0
5176	NIT2	nitrilase family, member 2	2	159	0	0	0	0	0	0
6258	PRMT5	protein arginine methyltransferase 5	3	159	0	0	0	0	0	0
8722	XKR4	XK, Kell blood group complex subunit-related family, member 4	3	159	0	0	0	0	0	0
2492	ELMO3	engulfment and cell motility 3	2	160	0	0	0	0	0	0
5534	OR7A10	olfactory receptor, family 7, subfamily A, member 10	2	160	0	0	0	0	0	0
7779	TAF1C	TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa	2	160	0	0	0	0	0	0
8368	TUBGCP6	tubulin, gamma complex associated protein 6	3	160	0	0	0	0	0	0
8392	TYW1	tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)	4	160	0	0	0	0	0	0
3174	GLT8D2	glycosyltransferase 8 domain containing 2	2	161	0	0	0	0	0	0
3754	IPO11	importin 11	2	161	0	0	0	0	0	0
5519	OR5T3	olfactory receptor, family 5, subfamily T, member 3	2	161	0	0	0	0	0	0
5677	PBLD	phenazine biosynthesis-like protein domain containing	2	161	0	0	0	0	0	0
8008	TM6SF1	transmembrane 6 superfamily member 1	2	161	0	0	0	0	0	0
8563	VANGL1	vang-like 1 (van gogh, Drosophila)	2	161	0	0	0	0	0	0
9058	ZNF566	zinc finger protein 566	2	161	0	0	0	0	0	0
1198	C9orf5	chromosome 9 open reading frame 5	2	162	0	0	0	0	0	0
1875	CPSF3	cleavage and polyadenylation specific factor 3, 73kDa	2	162	0	0	0	0	0	0
4395	LRRC3B	leucine rich repeat containing 3B	2	162	0	0	0	0	0	0
4703	MIB1	mindbomb homolog 1 (Drosophila)	2	162	0	0	0	0	0	0
5775	PDE3A	phosphodiesterase 3A, cGMP-inhibited	3	162	0	0	0	0	0	0
7007	SENP8	SUMO/sentrin specific peptidase family member 8	2	162	0	0	0	0	0	0
7905	TEX11	testis expressed 11	2	162	0	0	0	0	0	0
1372	CCDC61	coiled-coil domain containing 61	3	163	0	0	0	0	0	0
1392	CCDC91	coiled-coil domain containing 91	2	163	0	0	0	0	0	0
2990	FTSJD1	FtsJ methyltransferase domain containing 1	2	163	0	0	0	0	0	0
3971	KIAA0430	KIAA0430	4	163	0	0	0	0	0	0
5314	NUAK2	NUAK family, SNF1-like kinase, 2	3	163	0	0	0	0	0	0
5746	PCK2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	2	163	0	0	0	0	0	0
8949	ZNF256	zinc finger protein 256	2	163	0	0	0	0	0	0
635	ATP11B	ATPase, class VI, type 11B	2	164	0	0	0	0	0	0
958	C16orf62	chromosome 16 open reading frame 62	3	164	0	0	0	0	0	0
1839	COPS4	COP9 constitutive photomorphogenic homolog subunit 4 (Arabidopsis)	2	164	0	0	0	0	0	0
2295	DNHD1	dynein heavy chain domain 1	4	164	0	0	0	0	0	0
3756	IPO4	importin 4	3	164	0	0	0	0	0	0
5772	PDE1B	phosphodiesterase 1B, calmodulin-dependent	2	164	0	0	0	0	0	0
6035	PLXNA4	plexin A4	5	164	0	0	0	0	0	0
6986	SEL1L3	sel-1 suppressor of lin-12-like 3 (C. elegans)	2	164	0	0	0	0	0	0
8074	TMEM225	transmembrane protein 225	2	164	0	0	0	0	0	0
4694	MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A	2	165	0	0	0	0	0	0
7483	SORBS2	sorbin and SH3 domain containing 2	2	165	0	0	0	0	0	0
2	A1CF	APOBEC1 complementation factor	3	166	0	0	0	0	0	0
953	C15orf55	chromosome 15 open reading frame 55	3	166	0	0	0	0	0	0
4203	LAMA4	laminin, alpha 4	4	166	0	0	0	0	0	0
4442	LTBR	lymphotoxin beta receptor (TNFR superfamily, member 3)	2	166	0	0	0	0	0	0
4707	MICALCL	MICAL C-terminal like	3	166	0	0	0	0	0	0
7301	SLC37A4	solute carrier family 37 (glucose-6-phosphate transporter), member 4	2	166	0	0	0	0	0	0
251	AHCYL2	S-adenosylhomocysteine hydrolase-like 2	3	167	0	0	0	0	0	0
1983	CUL1	cullin 1	3	167	0	0	0	0	0	0
2001	CXCR6	chemokine (C-X-C motif) receptor 6	2	167	0	0	0	0	0	0
3785	IRX1	iroquois homeobox 1	2	167	0	0	0	0	0	0
4879	MTF2	metal response element binding transcription factor 2	2	167	0	0	0	0	0	0
5849	PGLYRP2	peptidoglycan recognition protein 2	2	167	0	0	0	0	0	0
45	ABCC2	ATP-binding cassette, sub-family C (CFTR/MRP), member 2	2	168	0	0	0	0	0	0
2591	ESF1	ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae)	3	168	0	0	0	0	0	0
2711	FAM193A	family with sequence similarity 193, member A	4	168	0	0	0	0	0	0
3782	IRF9	interferon regulatory factor 9	2	168	0	0	0	0	0	0
5120	NEO1	neogenin homolog 1 (chicken)	2	168	0	0	0	0	0	0
5755	PCNXL3	pecanex-like 3 (Drosophila)	4	168	0	0	0	0	0	0
6483	RABL3	RAB, member of RAS oncogene family-like 3	2	168	0	0	0	0	0	0
7804	TAS1R2	taste receptor, type 1, member 2	2	168	0	0	0	0	0	0
8558	UTRN	utrophin	5	168	0	0	0	0	0	0
326	ALOX15B	arachidonate 15-lipoxygenase, type B	2	169	0	0	0	0	0	0
1923	CS	citrate synthase	2	169	0	0	0	0	0	0
2419	EDA	ectodysplasin A	2	169	0	0	0	0	0	0
3985	KIAA0892	KIAA0892	2	169	0	0	0	0	0	0
6733	RNF4	ring finger protein 4	2	169	0	0	0	0	0	0
7787	TAF7L	TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa	3	169	0	0	0	0	0	0
3232	GPHN	gephyrin	2	170	0	0	0	0	0	0
3511	HLF	hepatic leukemia factor	2	170	0	0	0	0	0	0
5774	PDE2A	phosphodiesterase 2A, cGMP-stimulated	3	170	0	0	0	0	0	0
5855	PGR	progesterone receptor	2	170	0	0	0	0	0	0
6640	RGP1	RGP1 retrograde golgi transport homolog (S. cerevisiae)	2	170	0	0	0	0	0	0
1148	C6	complement component 6	4	171	0	0	0	0	0	0
1224	CACNA1G	calcium channel, voltage-dependent, T type, alpha 1G subunit	4	171	0	0	0	0	0	0
1237	CADM2	cell adhesion molecule 2	2	171	0	0	0	0	0	0
1276	CAPZA2	capping protein (actin filament) muscle Z-line, alpha 2	2	171	0	0	0	0	0	0
3175	GLTP	glycolipid transfer protein	2	171	0	0	0	0	0	0
4410	LRRIQ1	leucine-rich repeats and IQ motif containing 1	4	171	0	0	0	0	0	0
5866	PHF17	PHD finger protein 17	2	171	0	0	0	0	0	0
7366	SLC8A3	solute carrier family 8 (sodium-calcium exchanger), member 3	3	171	0	0	0	0	0	0
8535	USP42	ubiquitin specific peptidase 42	2	171	0	0	0	0	0	0
602	ASXL3	additional sex combs like 3 (Drosophila)	5	172	0	0	0	0	0	0
3003	FZD10	frizzled homolog 10 (Drosophila)	2	172	0	0	0	0	0	0
3707	IL31RA	interleukin 31 receptor A	2	172	0	0	0	0	0	0
5073	NCOA3	nuclear receptor coactivator 3	4	172	0	0	0	0	0	0
5388	OPN4	opsin 4	2	172	0	0	0	0	0	0
5806	PDS5B	PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae)	6	172	0	0	0	0	0	0
6537	RASGRP2	RAS guanyl releasing protein 2 (calcium and DAG-regulated)	2	172	0	0	0	0	0	0
7040	SERPINF2	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2	2	172	0	0	0	0	0	0
8134	TNFRSF1A	tumor necrosis factor receptor superfamily, member 1A	2	172	0	0	0	0	0	0
647	ATP2A1	ATPase, Ca++ transporting, cardiac muscle, fast twitch 1	2	173	0	0	0	0	0	0
862	C10orf129	chromosome 10 open reading frame 129	2	173	0	0	0	0	0	0
886	C11orf30	chromosome 11 open reading frame 30	2	173	0	0	0	0	0	0
2964	FRAS1	Fraser syndrome 1	6	173	0	0	0	0	0	0
5067	NCKAP5	NCK-associated protein 5	5	173	0	0	0	0	0	0
5181	NKD1	naked cuticle homolog 1 (Drosophila)	2	173	0	0	0	0	0	0
5454	OR4C12	olfactory receptor, family 4, subfamily C, member 12	2	173	0	0	0	0	0	0
5640	PAPD5	PAP associated domain containing 5	2	173	0	0	0	0	0	0
5872	PHF6	PHD finger protein 6	2	173	0	0	0	0	0	0
8432	UBOX5	U-box domain containing 5	2	173	0	0	0	0	0	0
8960	ZNF281	zinc finger protein 281	2	173	0	0	0	0	0	0
671	ATP8B3	ATPase, class I, type 8B, member 3	3	174	0	0	0	0	0	0
868	C10orf27	chromosome 10 open reading frame 27	2	174	0	0	0	0	0	0
4674	METTL9	methyltransferase like 9	2	174	0	0	0	0	0	0
5382	OMD	osteomodulin	2	174	0	0	0	0	0	0
6033	PLXNA2	plexin A2	3	174	0	0	0	0	0	0
6821	RRS1	RRS1 ribosome biogenesis regulator homolog (S. cerevisiae)	2	174	0	0	0	0	0	0
7645	STAG1	stromal antigen 1	4	174	0	0	0	0	0	0
7666	STC2	stanniocalcin 2	2	174	0	0	0	0	0	0
7744	SYNJ1	synaptojanin 1	3	174	0	0	0	0	0	0
257	AHSA1	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)	2	175	0	0	0	0	0	0
773	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB	6	175	0	0	0	0	0	0
1093	C2orf65	chromosome 2 open reading frame 65	2	175	0	0	0	0	0	0
4782	MORC1	MORC family CW-type zinc finger 1	2	175	0	0	0	0	0	0
5753	PCNX	pecanex homolog (Drosophila)	4	175	0	0	0	0	0	0
592	ASPM	asp (abnormal spindle) homolog, microcephaly associated (Drosophila)	4	176	0	0	0	0	0	0
3440	HECTD3	HECT domain containing 3	2	176	0	0	0	0	0	0
4726	MKNK2	MAP kinase interacting serine/threonine kinase 2	2	176	0	0	0	0	0	0
7310	SLC39A6	solute carrier family 39 (zinc transporter), member 6	3	176	0	0	0	0	0	0
7845	TBX19	T-box 19	2	176	0	0	0	0	0	0
8129	TMX3	thioredoxin-related transmembrane protein 3	2	176	0	0	0	0	0	0
1547	CEACAM6	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen)	2	177	0	0	0	0	0	0
1959	CTDSP2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2	2	177	0	0	0	0	0	0
3092	GCN1L1	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)	5	177	0	0	0	0	0	0
5348	NYNRIN	NYN domain and retroviral integrase containing	5	177	0	0	0	0	0	0
6038	PLXNC1	plexin C1	4	177	0	0	0	0	0	0
6049	PMS1	PMS1 postmeiotic segregation increased 1 (S. cerevisiae)	2	177	0	0	0	0	0	0
6938	SCN9A	sodium channel, voltage-gated, type IX, alpha subunit	3	177	0	0	0	0	0	0
6946	SCRN2	secernin 2	2	177	0	0	0	0	0	0
7936	TGM6	transglutaminase 6	2	177	0	0	0	0	0	0
8357	TUBB1	tubulin, beta 1	2	177	0	0	0	0	0	0
8759	YTHDC2	YTH domain containing 2	4	177	0	0	0	0	0	0
142	ACTR5	ARP5 actin-related protein 5 homolog (yeast)	2	178	0	0	0	0	0	0
253	AHI1	Abelson helper integration site 1	2	178	0	0	0	0	0	0
943	C14orf39	chromosome 14 open reading frame 39	2	178	0	0	0	0	0	0
1523	CDK3	cyclin-dependent kinase 3	2	178	0	0	0	0	0	0
3505	HKR1	GLI-Kruppel family member HKR1	2	178	0	0	0	0	0	0
3975	KIAA0556	KIAA0556	4	178	0	0	0	0	0	0
4414	LRRK2	leucine-rich repeat kinase 2	3	178	0	0	0	0	0	0
6263	PROC	protein C (inactivator of coagulation factors Va and VIIIa)	2	178	0	0	0	0	0	0
409	ANKRD42	ankyrin repeat domain 42	2	179	0	0	0	0	0	0
1549	CECR1	cat eye syndrome chromosome region, candidate 1	2	179	0	0	0	0	0	0
2458	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4	2	179	0	0	0	0	0	0
4705	MICAL1	microtubule associated monoxygenase, calponin and LIM domain containing 1	3	179	0	0	0	0	0	0
5240	NOTCH2	Notch homolog 2 (Drosophila)	4	179	0	0	0	0	0	0
6703	RND1	Rho family GTPase 1	2	179	0	0	0	0	0	0
6928	SCML1	sex comb on midleg-like 1 (Drosophila)	2	179	0	0	0	0	0	0
7736	SYDE2	synapse defective 1, Rho GTPase, homolog 2 (C. elegans)	3	179	0	0	0	0	0	0
8070	TMEM206	transmembrane protein 206	2	179	0	0	0	0	0	0
8645	WDR26	WD repeat domain 26	2	179	0	0	0	0	0	0
466	APIP	APAF1 interacting protein	2	180	0	0	0	0	0	0
5200	NLRP5	NLR family, pyrin domain containing 5	4	180	0	0	0	0	0	0
5736	PCDHGB7	protocadherin gamma subfamily B, 7	3	180	0	0	0	0	0	0
5807	PDSS1	prenyl (decaprenyl) diphosphate synthase, subunit 1	2	180	0	0	0	0	0	0
6787	RPN2	ribophorin II	2	180	0	0	0	0	0	0
8123	TMTC1	transmembrane and tetratricopeptide repeat containing 1	2	180	0	0	0	0	0	0
8429	UBLCP1	ubiquitin-like domain containing CTD phosphatase 1	2	180	0	0	0	0	0	0
612	ATF6	activating transcription factor 6	2	181	0	0	0	0	0	0
692	AVPR1A	arginine vasopressin receptor 1A	2	181	0	0	0	0	0	0
1207	CA10	carbonic anhydrase X	2	181	0	0	0	0	0	0
2712	FAM194A	family with sequence similarity 194, member A	2	181	0	0	0	0	0	0
3727	INO80	INO80 homolog (S. cerevisiae)	3	181	0	0	0	0	0	0
3814	ITGB6	integrin, beta 6	2	181	0	0	0	0	0	0
5715	PCDHB15	protocadherin beta 15	3	181	0	0	0	0	0	0
7048	SETD3	SET domain containing 3	2	181	0	0	0	0	0	0
7977	TINAGL1	tubulointerstitial nephritis antigen-like 1	2	181	0	0	0	0	0	0
8139	TNIK	TRAF2 and NCK interacting kinase	3	181	0	0	0	0	0	0
8326	TTC18	tetratricopeptide repeat domain 18	2	181	0	0	0	0	0	0
8465	UGT2B7	UDP glucuronosyltransferase 2 family, polypeptide B7	2	181	0	0	0	0	0	0
2186	DGKH	diacylglycerol kinase, eta	4	182	0	0	0	0	0	0
4696	MGAT5	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase	2	182	0	0	0	0	0	0
6846	RUFY2	RUN and FYVE domain containing 2	2	182	0	0	0	0	0	0
8922	ZNF19	zinc finger protein 19	2	182	0	0	0	0	0	0
2691	FAM155A	family with sequence similarity 155, member A	2	183	0	0	0	0	0	0
3321	GRID1	glutamate receptor, ionotropic, delta 1	3	183	0	0	0	0	0	0
4602	MCM2	minichromosome maintenance complex component 2	3	183	0	0	0	0	0	0
2437	EFHC2	EF-hand domain (C-terminal) containing 2	2	184	0	0	0	0	0	0
4051	KIF20B	kinesin family member 20B	5	184	0	0	0	0	0	0
51	ABCC9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9	4	185	0	0	0	0	0	0
493	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	2	185	0	0	0	0	0	0
1606	CHAD	chondroadherin	2	185	0	0	0	0	0	0
4353	LRCH1	leucine-rich repeats and calponin homology (CH) domain containing 1	2	185	0	0	0	0	0	0
5404	OR10J3	olfactory receptor, family 10, subfamily J, member 3	2	185	0	0	0	0	0	0
6759	RPF1	ribosome production factor 1 homolog (S. cerevisiae)	2	185	0	0	0	0	0	0
7449	SNRNP48	small nuclear ribonucleoprotein 48kDa (U11/U12)	2	185	0	0	0	0	0	0
7831	TBC1D5	TBC1 domain family, member 5	2	185	0	0	0	0	0	0
57	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	2	186	0	0	0	0	0	0
2223	DIS3L	DIS3 mitotic control homolog (S. cerevisiae)-like	2	186	0	0	0	0	0	0
2827	FBXO43	F-box protein 43	5	186	0	0	0	0	0	0
4257	LGR4	leucine-rich repeat-containing G protein-coupled receptor 4	2	186	0	0	0	0	0	0
5150	NFXL1	nuclear transcription factor, X-box binding-like 1	2	186	0	0	0	0	0	0
5246	NOX4	NADPH oxidase 4	2	186	0	0	0	0	0	0
7575	SPTBN2	spectrin, beta, non-erythrocytic 2	2	186	0	0	0	0	0	0
7664	STAT5A	signal transducer and activator of transcription 5A	2	186	0	0	0	0	0	0
8166	TOM1L1	target of myb1 (chicken)-like 1	2	186	0	0	0	0	0	0
73	ABLIM3	actin binding LIM protein family, member 3	3	187	0	0	0	0	0	0
1386	CCDC88A	coiled-coil domain containing 88A	3	187	0	0	0	0	0	0
1944	CSPP1	centrosome and spindle pole associated protein 1	3	187	0	0	0	0	0	0
2638	F13B	coagulation factor XIII, B polypeptide	2	187	0	0	0	0	0	0
4060	KIF3B	kinesin family member 3B	3	187	0	0	0	0	0	0
5695	PCDH20	protocadherin 20	2	187	0	0	0	0	0	0
7348	SLC6A17	solute carrier family 6, member 17	4	187	0	0	0	0	0	0
7578	SPTY2D1	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae)	2	187	0	0	0	0	0	0
342	AMAC1	acyl-malonyl condensing enzyme 1	2	188	0	0	0	0	0	0
357	AMOT	angiomotin	3	188	0	0	0	0	0	0
458	APBA2	amyloid beta (A4) precursor protein-binding, family A, member 2 (X11-like)	3	188	0	0	0	0	0	0
749	BBS9	Bardet-Biedl syndrome 9	2	188	0	0	0	0	0	0
3273	GPR37	G protein-coupled receptor 37 (endothelin receptor type B-like)	3	188	0	0	0	0	0	0
6211	PRDM14	PR domain containing 14	3	188	0	0	0	0	0	0
8644	WDR25	WD repeat domain 25	3	188	0	0	0	0	0	0
8772	ZBTB10	zinc finger and BTB domain containing 10	2	188	0	0	0	0	0	0
776	BEND6	BEN domain containing 6	2	189	0	0	0	0	0	0
845	BTBD9	BTB (POZ) domain containing 9	2	189	0	0	0	0	0	0
1789	COBLL1	COBL-like 1	4	189	0	0	0	0	0	0
2864	FGD4	FYVE, RhoGEF and PH domain containing 4	2	189	0	0	0	0	0	0
3202	GNL3L	guanine nucleotide binding protein-like 3 (nucleolar)-like	3	189	0	0	0	0	0	0
4011	KIAA1430	KIAA1430	2	189	0	0	0	0	0	0
4333	LOXL2	lysyl oxidase-like 2	3	189	0	0	0	0	0	0
5581	OVCH1	ovochymase 1	3	189	0	0	0	0	0	0
5769	PDCD6IP	programmed cell death 6 interacting protein	3	189	0	0	0	0	0	0
7045	SETBP1	SET binding protein 1	4	189	0	0	0	0	0	0
7284	SLC35A1	solute carrier family 35 (CMP-sialic acid transporter), member A1	2	189	0	0	0	0	0	0
8297	TSGA10	testis specific, 10	2	189	0	0	0	0	0	0
9079	ZNF616	zinc finger protein 616	3	189	0	0	0	0	0	0
1535	CDON	Cdon homolog (mouse)	3	190	0	0	0	0	0	0
2903	FLAD1	FAD1 flavin adenine dinucleotide synthetase homolog (S. cerevisiae)	2	190	0	0	0	0	0	0
3974	KIAA0528	KIAA0528	2	190	0	0	0	0	0	0
4009	KIAA1409	KIAA1409	4	190	0	0	0	0	0	0
4544	MAPK10	mitogen-activated protein kinase 10	2	190	0	0	0	0	0	0
5048	NBPF1	neuroblastoma breakpoint family, member 1	3	190	0	0	0	0	0	0
5297	NSF	N-ethylmaleimide-sensitive factor	2	190	0	0	0	0	0	0
6554	RBM11	RNA binding motif protein 11	2	190	0	0	0	0	0	0
6717	RNF160		2	190	0	0	0	0	0	0
8849	ZFP37	zinc finger protein 37 homolog (mouse)	3	190	0	0	0	0	0	0
1131	C4orf41	chromosome 4 open reading frame 41	5	191	0	0	0	0	0	0
5916	PIK3C3	phosphoinositide-3-kinase, class 3	3	191	0	0	0	0	0	0
6973	SEC24A	SEC24 related gene family, member A (S. cerevisiae)	2	191	0	0	0	0	0	0
1813	COL4A1	collagen, type IV, alpha 1	2	192	0	0	0	0	0	0
5460	OR4D1	olfactory receptor, family 4, subfamily D, member 1	2	192	0	0	0	0	0	0
5668	PARS2	prolyl-tRNA synthetase 2, mitochondrial (putative)	2	192	0	0	0	0	0	0
1644	CHRNA1	cholinergic receptor, nicotinic, alpha 1 (muscle)	2	193	0	0	0	0	0	0
6298	PRSS21	protease, serine, 21 (testisin)	2	193	0	0	0	0	0	0
2887	FHL5	four and a half LIM domains 5	2	194	0	0	0	0	0	0
3080	GBP2	guanylate binding protein 2, interferon-inducible	2	194	0	0	0	0	0	0
3123	GGNBP2	gametogenetin binding protein 2	3	194	0	0	0	0	0	0
3195	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1	2	194	0	0	0	0	0	0
3992	KIAA1009	KIAA1009	2	194	0	0	0	0	0	0
7041	SERPING1	serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)	2	194	0	0	0	0	0	0
8840	ZFHX4	zinc finger homeobox 4	8	194	0	0	0	0	0	0
3965	KIAA0319L	KIAA0319-like	2	195	0	0	0	0	0	0
5396	OR10G3	olfactory receptor, family 10, subfamily G, member 3	2	195	0	0	0	0	0	0
7112	SH3TC1	SH3 domain and tetratricopeptide repeats 1	3	195	0	0	0	0	0	0
7265	SLC29A1	solute carrier family 29 (nucleoside transporters), member 1	2	195	0	0	0	0	0	0
8147	TNNI3K	TNNI3 interacting kinase	3	195	0	0	0	0	0	0
2940	FNTB	farnesyltransferase, CAAX box, beta	2	196	0	0	0	0	0	0
4708	MICALL2	MICAL-like 2	2	196	0	0	0	0	0	0
5626	PAK4	p21(CDKN1A)-activated kinase 4	2	196	0	0	0	0	0	0
6845	RTTN	rotatin	4	196	0	0	0	0	0	0
8690	WIPI1	WD repeat domain, phosphoinositide interacting 1	2	196	0	0	0	0	0	0
844	BTBD8	BTB (POZ) domain containing 8	2	197	0	0	0	0	0	0
2226	DISP1	dispatched homolog 1 (Drosophila)	2	197	0	0	0	0	0	0
3323	GRIK1	glutamate receptor, ionotropic, kainate 1	2	197	0	0	0	0	0	0
4312	LMO7	LIM domain 7	3	197	0	0	0	0	0	0
6745	ROCK2	Rho-associated, coiled-coil containing protein kinase 2	2	197	0	0	0	0	0	0
924	C13orf26	chromosome 13 open reading frame 26	2	198	0	0	0	0	0	0
1425	CD163L1	CD163 molecule-like 1	2	198	0	0	0	0	0	0
2605	ETV4	ets variant gene 4 (E1A enhancer binding protein, E1AF)	2	198	0	0	0	0	0	0
3157	GLDN	gliomedin	2	198	0	0	0	0	0	0
3397	HAP1	huntingtin-associated protein 1 (neuroan 1)	2	198	0	0	0	0	0	0
4020	KIAA1530	KIAA1530	2	198	0	0	0	0	0	0
5617	PAFAH2	platelet-activating factor acetylhydrolase 2, 40kDa	2	198	0	0	0	0	0	0
6018	PLOD2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2	3	198	0	0	0	0	0	0
7574	SPTBN1	spectrin, beta, non-erythrocytic 1	3	198	0	0	0	0	0	0
8307	TSPAN1	tetraspanin 1	2	198	0	0	0	0	0	0
433	ANPEP	alanyl (membrane) aminopeptidase (aminopeptidase N, aminopeptidase M, microsomal aminopeptidase, CD13, p150)	3	199	0	0	0	0	0	0
2464	EIF2C3	eukaryotic translation initiation factor 2C, 3	3	199	0	0	0	0	0	0
8401	UBA6	ubiquitin-like modifier activating enzyme 6	2	199	0	0	0	0	0	0
3993	KIAA1012	KIAA1012	5	200	0	0	0	0	0	0
4794	MPHOSPH10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)	3	200	0	0	0	0	0	0
4034	KIAA2018	KIAA2018	4	201	0	0	0	0	0	0
5489	OR52B6	olfactory receptor, family 52, subfamily B, member 6	2	201	0	0	0	0	0	0
5661	PARP14	poly (ADP-ribose) polymerase family, member 14	4	201	0	0	0	0	0	0
6538	RASGRP4	RAS guanyl releasing protein 4	2	201	0	0	0	0	0	0
7117	SHC1	SHC (Src homology 2 domain containing) transforming protein 1	2	201	0	0	0	0	0	0
8813	ZCCHC8	zinc finger, CCHC domain containing 8	2	201	0	0	0	0	0	0
1282	CARS	cysteinyl-tRNA synthetase	2	202	0	0	0	0	0	0
